Date,Time,Module,Message
2023-12-11,23:14:41,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-11,23:14:41,AlarmHelper,setStatusBarIcon: true
2023-12-11,23:14:41,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-11,23:14:41,Test,Set Shutdown Alarm Success.
2023-12-11,23:14:41,AlarmHelper,setZenMode
2023-12-12,00:56:01,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,00:56:01,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,00:56:01,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,00:56:01,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,00:56:01,AlarmHelper,setStatusBarIcon: true
2023-12-12,00:56:01,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,00:56:01,Test,Set Shutdown Alarm Success.
2023-12-12,00:56:01,AlarmHelper,setZenMode
2023-12-12,01:17:25,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,01:17:25,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,01:17:25,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,01:17:25,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,01:17:25,AlarmHelper,setStatusBarIcon: true
2023-12-12,01:17:25,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,01:17:25,Test,Set Shutdown Alarm Success.
2023-12-12,01:17:25,AlarmHelper,setZenMode
2023-12-12,01:21:58,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,01:21:58,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,01:21:58,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,01:21:58,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,01:21:58,AlarmHelper,setStatusBarIcon: true
2023-12-12,01:21:58,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,01:21:58,Test,Set Shutdown Alarm Success.
2023-12-12,01:21:58,AlarmHelper,setZenMode
2023-12-12,01:23:45,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,01:23:45,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,01:23:45,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,01:23:45,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,01:23:45,AlarmHelper,setStatusBarIcon: true
2023-12-12,01:23:45,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,01:23:45,Test,Set Shutdown Alarm Success.
2023-12-12,01:23:45,AlarmHelper,setZenMode
2023-12-12,01:35:39,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,01:35:39,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,01:35:39,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,01:35:39,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,01:35:39,AlarmHelper,setStatusBarIcon: true
2023-12-12,01:35:40,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,01:35:40,Test,Set Shutdown Alarm Success.
2023-12-12,01:35:40,AlarmHelper,setZenMode
2023-12-12,05:44:07,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,05:44:07,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,05:44:07,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,05:44:07,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,05:44:07,AlarmHelper,setStatusBarIcon: true
2023-12-12,05:44:07,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,05:44:07,Test,Set Shutdown Alarm Success.
2023-12-12,05:44:07,AlarmHelper,setZenMode
2023-12-12,05:46:43,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,05:46:43,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,05:46:43,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,05:46:43,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,05:46:43,AlarmHelper,setStatusBarIcon: true
2023-12-12,05:46:43,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,05:46:43,Test,Set Shutdown Alarm Success.
2023-12-12,05:46:43,AlarmHelper,setZenMode
2023-12-12,05:47:19,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,05:47:19,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,05:47:19,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,05:47:19,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,05:47:19,AlarmHelper,setStatusBarIcon: true
2023-12-12,05:47:19,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,05:47:19,Test,Set Shutdown Alarm Success.
2023-12-12,05:47:19,AlarmHelper,setZenMode
2023-12-12,05:47:39,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,05:47:39,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,05:47:39,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,05:47:39,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,05:47:39,AlarmHelper,setStatusBarIcon: true
2023-12-12,05:47:39,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,05:47:39,Test,Set Shutdown Alarm Success.
2023-12-12,05:47:39,AlarmHelper,setZenMode
2023-12-12,06:00:23,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:00:23,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:00:23,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:00:23,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:00:23,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:00:23,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:00:23,Test,Set Shutdown Alarm Success.
2023-12-12,06:00:23,AlarmHelper,setZenMode
2023-12-12,06:03:02,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:03:02,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:03:02,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:03:02,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:03:02,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:03:02,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:03:02,Test,Set Shutdown Alarm Success.
2023-12-12,06:03:02,AlarmHelper,setZenMode
2023-12-12,06:07:15,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:07:15,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:07:15,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:07:15,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:07:15,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:07:15,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:07:15,Test,Set Shutdown Alarm Success.
2023-12-12,06:07:15,AlarmHelper,setZenMode
2023-12-12,06:09:50,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:09:50,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:09:50,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:09:50,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:09:50,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:09:50,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:09:50,Test,Set Shutdown Alarm Success.
2023-12-12,06:09:50,AlarmHelper,setZenMode
2023-12-12,06:22:54,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:22:54,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:22:54,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:22:54,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:22:54,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:22:54,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:22:54,Test,Set Shutdown Alarm Success.
2023-12-12,06:22:54,AlarmHelper,setZenMode
2023-12-12,06:24:44,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:24:44,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:24:44,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:24:44,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:24:44,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:24:44,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:24:44,Test,Set Shutdown Alarm Success.
2023-12-12,06:24:44,AlarmHelper,setZenMode
2023-12-12,06:28:34,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:28:34,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:28:34,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:28:34,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:28:34,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:28:34,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:28:34,Test,Set Shutdown Alarm Success.
2023-12-12,06:28:34,AlarmHelper,setZenMode
2023-12-12,06:35:10,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:35:10,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:35:10,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:35:10,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:35:10,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:35:10,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:35:10,Test,Set Shutdown Alarm Success.
2023-12-12,06:35:10,AlarmHelper,setZenMode
2023-12-12,06:37:06,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:37:06,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:37:06,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:37:06,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:37:06,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:37:06,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:37:06,Test,Set Shutdown Alarm Success.
2023-12-12,06:37:06,AlarmHelper,setZenMode
2023-12-12,06:37:28,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:37:28,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:37:28,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:37:28,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:37:28,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:37:28,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:37:28,Test,Set Shutdown Alarm Success.
2023-12-12,06:37:28,AlarmHelper,setZenMode
2023-12-12,06:38:50,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,06:38:50,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,06:38:50,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,06:38:50,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,06:38:50,AlarmHelper,setStatusBarIcon: true
2023-12-12,06:38:50,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,06:38:50,Test,Set Shutdown Alarm Success.
2023-12-12,06:38:50,AlarmHelper,setZenMode
2023-12-12,07:30:00,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING"
2023-12-12,07:30:00,NotificationUtil,showAlarmArrivingNotification
2023-12-12,08:15:01,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING_TRANSPARENT"
2023-12-12,08:16:38,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,08:16:38,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,08:16:38,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,08:16:38,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,08:16:38,AlarmHelper,setStatusBarIcon: true
2023-12-12,08:16:38,NotificationUtil,showAlarmArrivingNotification
2023-12-12,08:16:38,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-12 08:28:00
2023-12-12,08:16:38,Test,Set Shutdown Alarm Success.
2023-12-12,08:16:38,AlarmHelper,setZenMode
2023-12-12,08:26:42,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,08:26:42,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,08:26:42,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,08:26:42,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-12 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,08:26:42,AlarmHelper,setStatusBarIcon: true
2023-12-12,08:26:42,NotificationUtil,showAlarmArrivingNotification
2023-12-12,08:26:42,AlarmHelper,setZenMode
2023-12-12,08:26:54,AlarmReceiver,"AlarmReceiver, action: action.alarm_cancel"
2023-12-12,08:26:54,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,08:26:54,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,08:26:54,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:false, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-13 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:1702350000000)"
2023-12-12,08:26:54,AlarmHelper,setStatusBarIcon: true
2023-12-12,08:26:54,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-13 08:28:00
2023-12-12,08:26:54,Test,Set Shutdown Alarm Success.
2023-12-12,08:57:01,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-12-12,08:57:01,NotificationUtil,clearAlarmArrivingNotification
2023-12-12,08:57:01,AlarmHelper,clearAlarmArrivingAlarm
2023-12-12,08:57:01,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2023-12-13 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-12-12,08:57:01,AlarmHelper,setStatusBarIcon: true
2023-12-12,08:57:01,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-12-13 08:28:00
2023-12-12,08:57:01,Test,Set Shutdown Alarm Success.
2023-12-12,08:57:01,AlarmHelper,setZenMode
2023-12-12,08:57:59,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
